dest_plate,dest_row,dest_col,dest_well,fwd_idx,rev_idx,fwd_source_well,rev_source_well,well_type,strain1,strain2
4,E,18,E18,27,62,E7,L6,pair,A11,G8
4,E,19,E19,6,34,A13,F22,pair,D6,B4
4,E,20,E20,23,32,C23,F18,pair,P23,F7
4,E,21,E21,56,2,I17,B6,pair,J18,P17
4,E,22,E22,3,8,A7,B18,pair,P23,C3
4,E,23,E23,93,84,O19,P2,pair,D7,F16
4,F,2,F2,38,60,G5,L2,pair,D11,N14
4,F,3,F3,94,83,O21,N24,pair,F7,C14
4,F,4,F4,87,56,O7,J18,pair,A20,O18
4,F,5,F5,80,49,M17,J4,pair,D11,J22
4,F,6,F6,18,40,C13,H10,pair,K17,C11
4,F,7,F7,25,52,E3,J10,pair,K10,O17
4,F,8,F8,34,82,E21,N22,pair,C14,P17
4,F,9,F9,61,91,K3,P16,pair,J24,M12
4,F,10,F10,3,42,A7,H14,pair,P1,F7
4,F,11,F11,86,90,O5,P14,pair,A20,J2
4,F,12,F12,30,34,E13,F22,pair,K17,J22
4,F,13,F13,45,92,G19,P18,pair,A19,C14
4,F,14,F14,14,88,C5,P10,pair,K17,P16
4,F,15,F15,29,66,E11,L14,pair,D6,L6
4,F,16,F16,19,25,C15,F4,pair,I19,E3
4,F,17,F17,41,7,G11,B16,pair,P13,B15
4,F,18,F18,50,93,I5,P20,pair,F17,O10
4,F,19,F19,85,63,O3,L8,pair,N3,N10
4,F,20,F20,22,48,C21,J2,pair,L23,D1
4,F,21,F21,13,87,C3,P8,pair,N21,E24
4,F,22,F22,10,61,A21,L4,pair,K3,O21
4,F,23,F23,72,57,M1,J20,pair,O21,P17
4,G,2,G2,70,56,K21,J18,pair,K3,M14
4,G,3,G3,18,48,C13,J2,pair,K6,O10
4,G,4,G4,67,16,K15,D10,pair,N19,O17
4,G,5,G5,32,58,E17,J22,pair,B24,D3
4,G,6,G6,53,9,I11,B20,pair,D11,J22
4,G,7,G7,61,82,K3,N22,pair,B24,A20
4,G,8,G8,41,32,G11,F18,pair,A19,B15
4,G,9,G9,32,15,E17,D8,pair,L19,A11
4,G,10,G10,2,58,A5,J22,pair,K11,N10
4,G,11,G11,92,40,O17,H10,pair,N24,K10
4,G,12,G12,80,65,M17,L12,pair,N14,M14
4,G,13,G13,42,60,G13,L2,pair,K15,E24
4,G,14,G14,92,32,O17,F18,pair,B7,K17
4,G,15,G15,69,74,K19,N6,pair,B7,G5
4,G,16,G16,57,13,I19,D4,pair,M12,J22
4,G,17,G17,7,24,A15,F2,pair,C19,F16
4,G,18,G18,33,39,E19,H8,pair,F17,A11
4,G,19,G19,15,28,C7,F10,pair,J24,D15
4,G,20,G20,7,14,A15,D6,pair,N19,N21
4,G,21,G21,17,3,C11,B8,pair,L23,O17
4,G,22,G22,46,7,G21,B16,pair,B15,P17
4,G,23,G23,53,44,I11,H18,pair,F17,F13
4,H,2,H2,95,65,O23,L12,pair,D11,P14
4,H,3,H3,34,61,E21,L4,pair,E3,G8
4,H,4,H4,49,59,I3,J24,pair,M23,E14
4,H,5,H5,25,31,E3,F16,pair,B24,C19
4,H,6,H6,24,2,E1,B6,pair,P16,L11
4,H,7,H7,90,85,O13,P4,pair,K6,B12
4,H,8,H8,43,90,G15,P14,pair,K15,N21
4,H,9,H9,72,61,M1,L4,pair,A5,O17
4,H,10,H10,51,55,I7,J16,pair,N19,B15
4,H,11,H11,44,94,G17,P22,pair,D15,O10
4,H,12,H12,53,89,I11,P12,pair,J24,B12
4,H,13,H13,88,76,O9,N10,pair,J18,O21
4,H,14,H14,70,92,K21,P18,pair,M23,B12
4,H,15,H15,79,13,M15,D4,pair,O7,B4
4,H,16,H16,20,72,C17,N2,pair,J18,O18
4,H,17,H17,36,16,G1,D10,pair,L6,L24
4,H,18,H18,85,87,O3,P8,pair,P13,D13
4,H,19,H19,11,79,A23,N16,pair,N10,C15
4,H,20,H20,67,94,K15,P22,pair,M15,F16
4,H,21,H21,92,25,O17,F4,pair,M15,J5
4,H,22,H22,87,19,O7,D16,pair,M15,K2
4,H,23,H23,67,20,K15,D18,pair,G17,L11
4,I,2,I2,44,65,G17,L12,pair,M15,M12
4,I,3,I3,88,93,O9,P20,pair,F19,C20
4,I,4,I4,20,18,C17,D14,pair,E24,D3
4,I,5,I5,66,16,K13,D10,pair,B15,E14
4,I,6,I6,74,15,M5,D8,pair,M23,K8
4,I,7,I7,77,6,M11,B14,pair,B7,H20
4,I,8,I8,39,36,G7,H2,pair,D20,O17
4,I,9,I9,16,55,C9,J16,pair,N24,P23
4,I,10,I10,18,13,C13,D4,pair,K6,E14
4,I,11,I11,51,30,I7,F14,pair,D6,E14
4,I,12,I12,5,2,A11,B6,pair,G17,N21
4,I,13,I13,60,55,K1,J16,pair,N3,J22
4,I,14,I14,43,39,G15,H8,pair,P8,A20
4,I,15,I15,39,8,G7,B18,pair,P20,E24
4,I,16,I16,65,58,K11,J22,pair,O17,C14
4,I,17,I17,74,53,M5,J12,pair,F2,K17
4,I,18,I18,70,58,K21,J22,pair,O17,C3
4,I,19,I19,57,54,I19,J14,pair,C20,O10
4,I,20,I20,54,81,I13,N20,pair,K10,K2
4,I,21,I21,55,87,I15,P8,pair,O21,J2
4,I,22,I22,84,85,O1,P4,pair,K11,P20
4,I,23,I23,77,61,M11,L4,pair,C19,E14
4,J,2,J2,55,8,I15,B18,pair,N24,G17
4,J,3,J3,43,25,G15,F4,pair,M15,F13
4,J,4,J4,81,71,M19,L24,pair,C14,O18
4,J,5,J5,59,75,I23,N8,pair,O17,L11
4,J,6,J6,42,65,G13,L12,pair,K3,D13
4,J,7,J7,77,24,M11,F2,pair,N10,E24
4,J,8,J8,31,46,E15,H22,pair,M23,J22
4,J,9,J9,9,77,A19,N12,pair,I19,A20
4,J,10,J10,70,51,K21,J8,pair,J24,C8
4,J,11,J11,80,34,M17,F22,pair,P8,J22
4,J,12,J12,78,54,M13,J14,pair,A20,M14
4,J,13,J13,83,6,M23,B14,pair,N3,P11
4,J,14,J14,25,27,E3,F8,pair,B24,D1
4,J,15,J15,16,20,C9,D18,pair,C3,C11
4,J,16,J16,56,45,I17,H20,pair,D13,J2
4,J,17,J17,29,56,E11,J18,pair,E14,P14
4,J,18,J18,10,29,A21,F12,pair,E3,A6
4,J,19,J19,6,76,A13,N10,pair,F13,A6
4,J,20,J20,44,47,G17,H24,pair,M23,F19
4,J,21,J21,32,91,E17,P16,pair,M23,N15
4,J,22,J22,47,78,G23,N14,pair,A20,P14
4,J,23,J23,30,82,E13,N22,pair,N19,D11
4,K,2,K2,95,46,O23,H22,pair,P13,A11
4,K,3,K3,62,89,K5,P12,pair,D13,L11
4,K,4,K4,14,13,C5,D4,pair,G17,M15
4,K,5,K5,14,31,C5,F16,pair,N23,M15
4,K,6,K6,89,13,O11,D4,pair,J24,B7
4,K,7,K7,86,26,O5,F6,pair,J24,L24
4,K,8,K8,91,10,O15,B22,pair,K10,C12
4,K,9,K9,43,9,G15,B20,pair,B15,G8
4,K,10,K10,64,73,K9,N4,pair,P23,H20
4,K,11,K11,6,44,A13,H18,pair,N23,F7
4,K,12,K12,31,89,E15,P12,pair,L11,O18
4,K,13,K13,7,52,A15,J10,pair,L23,N21
4,K,14,K14,30,26,E13,F6,pair,M23,E3
4,K,15,K15,18,42,C13,H14,pair,B4,M14
4,K,16,K16,82,42,M21,H14,pair,B4,M15
4,K,17,K17,40,87,G9,P8,pair,M23,N10
4,K,18,K18,95,0,O23,B2,pair,O24,G8
4,K,19,K19,10,70,A21,L22,pair,M15,P14
4,K,20,K20,7,55,A15,J16,pair,D7,A11
4,K,21,K21,1,13,A3,D4,pair,G5,F13
4,K,22,K22,75,31,M7,F16,pair,K3,C14
4,K,23,K23,22,89,C21,P12,pair,F16,J5
4,L,2,L2,2,34,A5,F22,pair,B24,K17
4,L,3,L3,48,91,I1,P16,pair,P8,M12
4,L,4,L4,50,92,I5,P18,pair,N21,F13
4,L,5,L5,65,50,K11,J6,pair,C8,B12
4,L,6,L6,35,15,E23,D8,pair,N21,A19
4,L,7,L7,47,20,G23,D18,pair,I19,M15
4,L,8,L8,11,19,A23,D16,pair,A5,D3
4,L,9,L9,52,93,I9,P20,pair,H20,J22
4,L,10,L10,6,67,A13,L16,pair,F17,N13
4,L,11,L11,50,78,I5,N14,pair,J24,G5
4,L,12,L12,24,16,E1,D10,pair,K11,O10
4,L,13,L13,83,67,M23,L16,pair,O5,B15
4,L,14,L14,17,77,C11,N12,pair,B4,O17
4,L,15,L15,55,61,I15,L4,pair,K15,N15
4,L,16,L16,36,30,G1,F14,pair,K11,B4
4,L,17,L17,20,9,C17,B20,pair,C8,L19
4,L,18,L18,50,65,I5,L12,pair,K11,K3
4,L,19,L19,33,42,E19,H14,pair,B4,C20
4,L,20,L20,14,50,C5,J6,pair,J22,N13
4,L,21,L21,88,43,O9,H16,pair,N24,A5
4,L,22,L22,32,3,E17,B8,pair,K10,P17
4,L,23,L23,37,86,G3,P6,pair,I19,P17
4,M,2,M2,34,72,E21,N2,pair,P14,J2
4,M,3,M3,76,88,M9,P10,pair,D11,O21
4,M,4,M4,81,94,M19,P22,pair,P23,D3
4,M,5,M5,88,30,O9,F14,pair,B15,J2
4,M,6,M6,37,59,G3,J24,pair,D1,O10
4,M,7,M7,67,80,K15,N18,pair,C12,C14
4,M,8,M8,17,60,C11,L2,pair,O21,N13
4,M,9,M9,43,78,G15,N14,pair,O24,D20
4,M,10,M10,91,18,O15,D14,pair,K10,L11
4,M,11,M11,68,40,K17,H10,pair,N21,P11
4,M,12,M12,13,82,C3,N22,pair,N23,J2
4,M,13,M13,88,91,O9,P16,pair,J18,D13
4,M,14,M14,54,55,I13,J16,pair,F16,N13
4,M,15,M15,82,90,M21,P14,pair,O10,N13
4,M,16,M16,56,27,I17,F8,pair,N23,J18
4,M,17,M17,80,33,M17,F20,pair,C12,P14
4,M,18,M18,28,13,E9,D4,pair,F19,J5
4,M,19,M19,79,54,M15,J14,pair,N19,M14
4,M,20,M20,32,26,E17,F6,pair,D20,K3
4,M,21,M21,52,18,I9,D14,pair,H20,F19
4,M,22,M22,73,75,M3,N8,pair,C20,G5
4,M,23,M23,0,60,A1,L2,pair,N10,F13
4,N,2,N2,57,87,I19,P8,pair,K17,B12
4,N,3,N3,88,95,O9,P24,pair,O7,P14
4,N,4,N4,49,15,I3,D8,pair,K10,G8
4,N,5,N5,22,90,C21,P14,pair,C15,O10
4,N,6,N6,71,8,K23,B18,pair,P11,O21
4,N,7,N7,37,76,G3,N10,pair,K11,D3
4,N,8,N8,37,0,G3,B2,pair,N19,K3
4,N,9,N9,27,85,E7,P4,pair,D6,M12
4,N,10,N10,77,51,M11,J8,pair,N24,J2
4,N,11,N11,44,6,G17,B14,pair,O7,L24
4,N,12,N12,34,56,E21,J18,pair,I19,O21
4,N,13,N13,21,22,C19,D22,pair,K17,P16
4,N,14,N14,39,46,G7,H22,pair,K15,K10
4,N,15,N15,91,94,O15,P22,pair,L6,C12
4,N,16,N16,29,10,E11,B22,pair,A11,L11
4,N,17,N17,87,25,O7,F4,pair,K10,G5
4,N,18,N18,64,67,K9,L16,pair,D6,A19
4,N,19,N19,21,83,C19,N24,pair,O24,I19
4,N,20,N20,27,42,E7,H14,pair,N15,P17
4,N,21,N21,72,39,M1,H8,pair,P1,C3
4,N,22,N22,15,19,C7,D16,pair,D6,P8
4,N,23,N23,3,77,A7,N12,pair,C3,N14
4,O,2,O2,52,70,I9,L22,pair,D15,A11
4,O,3,O3,50,58,I5,J22,pair,K11,L6
4,O,4,O4,75,56,M7,J18,pair,C20,C12
4,O,5,O5,20,78,C17,N14,pair,A5,M23
4,O,6,O6,39,68,G7,L18,pair,F16,J22
4,O,7,O7,9,42,A19,H14,pair,F17,A6
4,O,8,O8,53,10,I11,B22,pair,P1,M12
4,O,9,O9,32,53,E17,J12,pair,M12,F16
4,O,10,O10,94,50,O21,J6,pair,O17,G5
4,O,11,O11,25,63,E3,L8,pair,P20,L24
4,O,12,O12,4,75,A9,N8,pair,K6,J22
4,O,13,O13,54,59,I13,J24,pair,P13,J22
4,O,14,O14,71,39,K23,H8,pair,K17,N10
4,O,15,O15,38,14,G5,D6,pair,P13,B12
4,O,16,O16,25,16,E3,D10,pair,C12,F13
4,O,17,O17,25,24,E3,F2,pair,N23,D1
4,O,18,O18,24,38,E1,H6,pair,L19,J5
4,O,19,O19,16,23,C9,D24,pair,F2,D15
4,O,20,O20,64,88,K9,P10,pair,L11,K2
4,O,21,O21,19,70,C15,L22,pair,L19,K2
4,O,22,O22,16,89,C9,P12,mono,E3,E3
4,O,23,O23,53,1,I11,B4,pair,F16,P14
5,B,2,B2,91,22,O15,D22,pair,M12,C20
5,B,3,B3,94,60,O21,L2,pair,K6,C20
5,B,4,B4,47,71,G23,L24,pair,O5,N13
5,B,5,B5,81,50,M19,J6,pair,J24,D7
5,B,6,B6,91,95,O15,P24,pair,B7,N13
5,B,7,B7,62,87,K5,P8,pair,A19,O10
5,B,8,B8,54,85,I13,P4,pair,K3,D15
5,B,9,B9,14,25,C5,F4,pair,P8,O10
5,B,10,B10,88,7,O9,B16,pair,D1,P13
5,B,11,B11,35,66,E23,L14,pair,N14,C14
5,B,12,B12,7,12,A15,D2,pair,D6,P20
5,B,13,B13,7,75,A15,N8,pair,P11,F13
5,B,14,B14,14,72,C5,N2,pair,N3,G5
5,B,15,B15,87,31,O7,F16,pair,J18,C14
5,B,16,B16,59,2,I23,B6,pair,D1,J22
5,B,17,B17,86,37,O5,H4,pair,K6,N10
5,B,18,B18,90,13,O13,D4,pair,P8,D1
5,B,19,B19,18,14,C13,D6,pair,O5,D7
5,B,20,B20,32,82,E17,N22,pair,I19,P23
5,B,21,B21,66,32,K13,F18,pair,C19,G8
5,B,22,B22,88,8,O9,B18,pair,P13,N10
5,B,23,B23,86,29,O5,F12,pair,H20,B12
5,C,2,C2,0,86,A1,P6,pair,C12,A11
5,C,3,C3,62,6,K5,B14,pair,J24,L11
5,C,4,C4,54,9,I13,B20,pair,D6,M14
