Source Well,Destination Plate Name,Destination Well,Transfer Volume
A22,14,D3,100
K23,14,D4,100
I19,14,D4,100
H16,14,D5,100
O13,14,D5,100
C1,14,D6,100
O23,14,D6,100
A19,14,D7,100
C20,14,D7,100
P21,14,D8,100
M8,14,D8,100
N7,14,D9,100
B2,14,D9,100
K15,14,D10,100
P4,14,D10,100
B16,14,D11,100
O15,14,D11,100
L6,14,D12,100
L3,14,D12,100
P7,14,D13,100
D13,14,D13,100
I15,14,D14,100
M17,14,D14,100
L6,14,D15,100
B13,14,D15,100
B21,14,D16,100
G24,14,D16,100
M10,14,D17,100
O9,14,D17,100
B1,14,D18,100
J22,14,D18,100
P14,14,D19,100
J15,14,D19,100
B18,14,D20,100
D2,14,D20,100
B24,14,D21,100
M18,14,D21,100
A6,14,D22,100
L4,14,D22,100
J3,14,D23,100
H4,14,D23,100
D11,14,E2,100
H21,14,E2,100
C21,14,E3,100
P6,14,E3,100
L13,14,E4,100
G18,14,E4,100
F24,14,E5,100
E23,14,E5,100
F17,14,E6,100
I9,14,E6,100
G18,14,E7,100
L11,14,E7,100
J6,14,E8,100
F23,14,E8,100
J13,14,E9,100
O14,14,E9,100
F12,14,E10,100
M10,14,E10,100
I20,14,E11,100
I2,14,E11,100
G14,14,E12,100
B16,14,E12,100
A22,14,E13,100
B21,14,E13,100
O4,14,E14,100
F5,14,E14,100
N3,14,E15,100
F19,14,E15,100
I3,14,E16,100
A12,14,E16,100
D17,14,E17,100
F16,14,E17,100
M11,14,E18,100
J13,14,E18,100
I8,14,E19,100
E22,14,E19,100
F21,14,E20,100
D23,14,E20,100
A21,14,E21,100
J6,14,E21,100
C2,14,E22,100
H2,14,E22,100
C17,14,E23,100
D19,14,E23,100
M8,14,F2,100
B6,14,F2,100
F23,14,F3,100
O10,14,F3,100
H2,14,F4,100
N19,14,F4,100
E16,14,F5,100
H24,14,F5,100
M8,14,F6,100
O5,14,F6,100
G7,14,F7,100
G9,14,F7,100
K2,14,F8,100
P3,14,F8,100
O3,14,F9,100
G4,14,F9,100
M12,14,F10,100
G24,14,F10,100
D16,14,F11,100
D14,14,F11,100
J15,14,F12,100
J24,14,F12,100
N14,14,F13,100
D13,14,F13,100
N4,14,F14,100
O6,14,F14,100
I6,14,F15,100
E5,14,F15,100
O11,14,F16,100
L11,14,F16,100
I19,14,F17,100
P12,14,F17,100
K21,14,F18,100
I2,14,F18,100
L3,14,F19,100
B22,14,F19,100
K13,14,F20,100
B24,14,F20,100
F7,14,F21,100
C12,14,F21,100
J24,14,F22,100
E4,14,F22,100
A7,14,F23,100
P17,14,F23,100
D5,14,G2,100
H19,14,G2,100
C17,14,G3,100
H22,14,G3,100
J22,14,G4,100
A14,14,G4,100
D4,14,G5,100
F10,14,G5,100
H6,14,G6,100
I16,14,G6,100
E1,14,G7,100
P3,14,G7,100
A14,14,G8,100
B1,14,G8,100
H8,14,G9,100
P10,14,G9,100
H14,14,G10,100
L13,14,G10,100
C21,14,G11,100
B23,14,G11,100
G19,14,G12,100
H21,14,G12,100
N22,14,G13,100
J16,14,G13,100
J8,14,G14,100
C15,14,G14,100
P13,14,G15,100
A7,14,G15,100
C18,14,G16,100
G5,14,G16,100
L20,14,G17,100
B20,14,G17,100
C24,14,G18,100
C14,14,G18,100
J11,14,G19,100
J3,14,G19,100
M3,14,G20,100
D13,14,G20,100
O4,14,G21,100
F19,14,G21,100
M2,14,G22,100
K21,14,G22,100
B21,14,G23,100
H6,14,G23,100
H5,14,H2,100
D5,14,H2,100
F6,14,H3,100
C19,14,H3,100
A13,14,H4,100
A11,14,H4,100
A13,14,H5,100
I4,14,H5,100
D7,14,H6,100
C7,14,H6,100
J2,14,H7,100
M7,14,H7,100
I3,14,H8,100
F6,14,H8,100
I11,14,H9,100
D23,14,H9,100
F8,14,H10,100
K20,14,H10,100
N18,14,H11,100
M18,14,H11,100
O5,14,H12,100
K4,14,H12,100
B23,14,H13,100
L8,14,H13,100
F15,14,H14,100
P6,14,H14,100
L7,14,H15,100
G2,14,H15,100
J23,14,H16,100
E14,14,H16,100
B7,14,H17,100
J24,14,H17,100
N12,14,H18,100
A21,14,H18,100
H20,14,H19,100
O10,14,H19,100
I16,14,H20,100
I15,14,H20,100
M20,14,H21,100
G12,14,H21,100
C12,14,H22,100
B19,14,H22,100
L19,14,H23,100
G2,14,H23,100
G22,14,I2,100
C24,14,I2,100
I13,14,I3,100
M6,14,I3,100
C10,14,I4,100
P6,14,I4,100
H17,14,I5,100
K1,14,I5,100
H15,14,I6,100
O2,14,I6,100
J5,14,I7,100
H2,14,I7,100
A22,14,I8,100
E8,14,I8,100
F11,14,I9,100
K2,14,I9,100
L22,14,I10,100
J19,14,I10,100
B11,14,I11,100
P3,14,I11,100
F8,14,I12,100
G15,14,I12,100
A5,14,I13,100
N6,14,I13,100
E6,14,I14,100
P2,14,I14,100
F14,14,I15,100
K23,14,I15,100
J1,14,I16,100
J8,14,I16,100
P19,14,I17,100
L23,14,I17,100
E17,14,I18,100
P18,14,I18,100
G7,14,I19,100
N15,14,I19,100
E22,14,I20,100
A21,14,I20,100
H11,14,I21,100
G7,14,I21,100
N22,14,I22,100
I21,14,I22,100
I17,14,I23,100
G17,14,I23,100
M16,14,J2,100
D14,14,J2,100
F13,14,J3,100
M19,14,J3,100
A17,14,J4,100
P24,14,J4,100
J11,14,J5,100
C1,14,J5,100
J6,14,J6,100
A24,14,J6,100
I9,14,J7,100
D23,14,J7,100
G3,14,J8,100
D10,14,J8,100
I13,14,J9,100
L12,14,J9,100
I16,14,J10,100
M8,14,J10,100
A5,14,J11,100
L5,14,J11,100
D18,14,J12,100
H22,14,J12,100
C18,14,J13,100
A11,14,J13,100
N13,14,J14,100
F24,14,J14,100
M14,14,J15,100
M19,14,J15,100
G24,14,J16,100
C14,14,J16,100
B11,14,J17,100
M22,14,J17,100
C10,14,J18,100
L13,14,J18,100
H1,14,J19,100
K13,14,J19,100
N13,14,J20,100
E1,14,J20,100
F11,14,J21,100
D18,14,J21,100
N8,14,J22,100
C14,14,J22,100
M12,14,J23,100
J18,14,J23,100
L19,14,K2,100
N10,14,K2,100
H7,14,K3,100
I18,14,K3,100
G11,14,K4,100
C12,14,K4,100
N21,14,K5,100
P20,14,K5,100
K23,14,K6,100
O6,14,K6,100
N23,14,K7,100
E18,14,K7,100
A24,14,K8,100
O6,14,K8,100
D1,14,K9,100
K24,14,K9,100
M7,14,K10,100
G19,14,K10,100
N19,14,K11,100
I7,14,K11,100
M23,14,K12,100
G19,14,K12,100
O3,14,K13,100
H9,14,K13,100
J13,14,K14,100
E6,14,K14,100
G11,14,K15,100
H4,14,K15,100
P5,14,K16,100
K2,14,K16,100
I1,14,K17,100
O23,14,K17,100
B23,14,K18,100
F21,14,K18,100
G9,14,K19,100
P22,14,K19,100
O17,14,K20,100
K24,14,K20,100
H20,14,K21,100
N12,14,K21,100
K10,14,K22,100
J7,14,K22,100
M11,14,K23,100
L12,14,K23,100
F8,14,L2,100
E19,14,L2,100
B9,14,L3,100
H7,14,L3,100
D19,14,L4,100
E12,14,L4,100
F13,14,L5,100
B9,14,L5,100
I8,14,L6,100
H16,14,L6,100
M20,14,L7,100
C15,14,L7,100
D21,14,L8,100
L15,14,L8,100
D23,14,L9,100
J4,14,L9,100
N20,14,L10,100
H10,14,L10,100
A12,14,L11,100
K5,14,L11,100
K21,14,L12,100
M23,14,L12,100
G14,14,L13,100
N19,14,L13,100
L12,14,L14,100
A18,14,L14,100
L18,14,L15,100
L17,14,L15,100
H18,14,L16,100
G10,14,L16,100
L20,14,L17,100
D13,14,L17,100
A21,14,L18,100
P3,14,L18,100
M7,14,L19,100
O20,14,L19,100
N24,14,L20,100
D13,14,L20,100
B2,14,L21,100
O23,14,L21,100
P3,14,L22,100
G12,14,L22,100
H16,14,L23,100
A14,14,L23,100
J10,14,M2,100
L13,14,M2,100
B22,14,M3,100
A3,14,M3,100
N15,14,M4,100
D24,14,M4,100
K3,14,M5,100
B4,14,M5,100
H4,14,M6,100
A24,14,M6,100
H18,14,M7,100
F6,14,M7,100
K22,14,M8,100
A16,14,M8,100
L12,14,M9,100
C17,14,M9,100
A9,14,M10,100
N17,14,M10,100
I22,14,M11,100
D15,14,M11,100
P7,14,M12,100
A15,14,M12,100
J7,14,M13,100
I22,14,M13,100
L1,14,M14,100
H2,14,M14,100
I24,14,M15,100
P7,14,M15,100
K15,14,M16,100
C6,14,M16,100
C17,14,M17,100
E1,14,M17,100
H11,14,M18,100
G11,14,M18,100
L15,14,M19,100
G17,14,M19,100
H11,14,M20,100
K4,14,M20,100
C17,14,M21,100
M3,14,M21,100
H18,14,M22,100
B13,14,M22,100
A18,14,M23,100
L23,14,M23,100
I17,14,N2,100
F1,14,N2,100
F4,14,N3,100
G22,14,N3,100
D22,14,N4,100
C15,14,N4,100
H8,14,N5,100
A15,14,N5,100
D6,14,N6,100
C12,14,N6,100
D16,14,N7,100
M1,14,N7,100
E1,14,N8,100
H5,14,N8,100
H13,14,N9,100
M13,14,N9,100
I16,14,N10,100
B1,14,N10,100
B20,14,N11,100
E19,14,N11,100
D2,14,N12,100
H1,14,N12,100
K14,14,N13,100
M24,14,N13,100
E5,14,N14,100
C14,14,N14,100
H18,14,N15,100
E14,14,N15,100
L7,14,N16,100
I10,14,N16,100
D5,14,N17,100
N19,14,N17,100
N3,14,N18,100
M15,14,N18,100
B13,14,N19,100
I15,14,N19,100
J1,14,N20,100
M21,14,N20,100
D4,14,N21,100
A13,14,N21,100
A7,14,N22,100
I23,14,N22,100
F11,14,N23,100
I20,14,N23,100
G8,14,O2,100
G4,14,O2,100
N10,14,O3,100
B19,14,O3,100
D7,14,O4,100
K23,14,O4,100
D21,14,O5,100
L18,14,O5,100
F22,14,O6,100
F4,14,O6,100
D13,14,O7,100
P12,14,O7,100
F24,14,O8,100
E20,14,O8,100
J9,14,O9,100
I14,14,O9,100
I17,14,O10,100
P17,14,O10,100
F24,14,O11,100
L3,14,O11,100
I7,14,O12,100
F5,14,O12,100
J7,14,O13,100
B8,14,O13,100
F9,14,O14,100
E1,14,O14,100
D20,14,O15,100
E4,14,O15,100
G12,14,O16,100
N6,14,O16,100
L3,14,O17,100
E8,14,O17,100
N3,14,O18,100
K15,14,O18,100
M6,14,O19,100
M13,14,O19,100
D6,14,O20,100
J7,14,O20,100
O18,14,O21,100
B14,14,O21,100
G17,14,O22,100
K22,14,O22,100
G9,14,O23,100
N10,14,O23,100
J13,15,B2,100
G4,15,B2,100
L15,15,B3,100
A14,15,B3,100
N22,15,B4,100
C13,15,B4,100
F3,15,B5,100
A3,15,B5,100
C20,15,B6,100
C14,15,B6,100
E23,15,B7,100
K24,15,B7,100
C8,15,B8,100
B16,15,B8,100
L24,15,B9,100
J17,15,B9,100
H10,15,B10,100
I16,15,B10,100
C4,15,B11,100
G15,15,B11,100
E3,15,B12,100
H23,15,B12,100
J1,15,B13,100
C11,15,B13,100
P1,15,B14,100
D13,15,B14,100
N6,15,B15,100
P23,15,B15,100
I14,15,B16,100
J1,15,B16,100
A11,15,B17,100
E9,15,B17,100
H20,15,B18,100
M23,15,B18,100
F7,15,B19,100
K16,15,B19,100
C3,15,B20,100
E23,15,B20,100
L5,15,B21,100
G22,15,B21,100
G10,15,B22,100
K5,15,B22,100
I11,15,B23,100
M9,15,B23,100
F24,15,C2,100
H6,15,C2,100
L19,15,C3,100
C1,15,C3,100
A11,15,C4,100
H11,15,C4,100
B19,15,C5,100
B21,15,C5,100
O11,15,C6,100
L23,15,C6,100
G1,15,C7,100
H14,15,C7,100
P2,15,C8,100
N18,15,C8,100
P3,15,C9,100
J10,15,C9,100
P20,15,C10,100
N14,15,C10,100
N20,15,C11,100
H17,15,C11,100
O13,15,C12,100
D2,15,C12,100
D1,15,C13,100
C18,15,C13,100
N1,15,C14,100
H4,15,C14,100
M18,15,C15,100
F2,15,C15,100
O24,15,C16,100
D9,15,C16,100
N18,15,C17,100
N11,15,C17,100
G14,15,C18,100
M9,15,C18,100
M21,15,C19,100
D6,15,C19,100
B19,15,C20,100
N20,15,C20,100
B6,15,C21,100
A17,15,C21,100
M23,15,C22,100
F21,15,C22,100
B2,15,C23,100
E15,15,C23,100
G19,15,D2,100
O10,15,D2,100
O2,15,D3,100
B8,15,D3,100
P12,15,D4,100
J10,15,D4,100
J8,15,D5,100
E7,15,D5,100
F2,15,D6,100
D23,15,D6,100
L2,15,D7,100
A7,15,D7,100
L3,15,D8,100
E13,15,D8,100
D15,15,D9,100
G16,15,D9,100
H17,15,D10,100
G6,15,D10,100
P16,15,D11,100
O8,15,D11,100
L19,15,D12,100
K4,15,D12,100
E11,15,D13,100
N23,15,D13,100
A21,15,D14,100
K4,15,D14,100
E11,15,D15,100
F17,15,D15,100
B9,15,D16,100
E16,15,D16,100
I7,15,D17,100
O3,15,D17,100
O4,15,D18,100
M22,15,D18,100
C6,15,D19,100
P4,15,D19,100
L4,15,D20,100
F5,15,D20,100
D18,15,D21,100
G20,15,D21,100
E6,15,D22,100
B24,15,D22,100
P5,15,D23,100
O17,15,D23,100
J6,15,E2,100
E4,15,E2,100
L20,15,E3,100
B17,15,E3,100
L8,15,E4,100
A3,15,E4,100
C19,15,E5,100
M9,15,E5,100
C23,15,E6,100
J20,15,E6,100
H16,15,E7,100
B10,15,E7,100
B3,15,E8,100
C5,15,E8,100
J10,15,E9,100
O17,15,E9,100
P22,15,E10,100
E12,15,E10,100
E20,15,E11,100
G7,15,E11,100
J24,15,E12,100
B24,15,E12,100
I16,15,E13,100
M10,15,E13,100
F9,15,E14,100
H13,15,E14,100
I5,15,E15,100
I1,15,E15,100
H5,15,E16,100
L7,15,E16,100
B14,15,E17,100
I13,15,E17,100
B20,15,E18,100
P17,15,E18,100
M18,15,E19,100
E14,15,E19,100
A11,15,E20,100
C8,15,E20,100
M6,15,E21,100
A21,15,E21,100
A6,15,E22,100
P21,15,E22,100
O19,15,E23,100
C23,15,E23,100
N21,15,F2,100
L9,15,F2,100
O15,15,F3,100
C4,15,F3,100
N10,15,F4,100
K1,15,F4,100
D14,15,F5,100
F9,15,F5,100
P11,15,F6,100
K19,15,F6,100
A18,15,F7,100
P22,15,F7,100
J19,15,F8,100
N4,15,F8,100
I6,15,F9,100
A20,15,F9,100
M23,15,F10,100
O4,15,F10,100
M14,15,F11,100
G8,15,F11,100
I9,15,F12,100
G11,15,F12,100
C18,15,F13,100
F19,15,F13,100
I10,15,F14,100
I13,15,F14,100
G12,15,F15,100
G19,15,F15,100
H10,15,F16,100
J19,15,F16,100
P6,15,F17,100
H1,15,F17,100
B18,15,F18,100
L18,15,F18,100
E3,15,F19,100
H7,15,F19,100
C1,15,F20,100
P18,15,F20,100
B7,15,F21,100
E23,15,F21,100
G8,15,F22,100
D4,15,F22,100
I13,15,F23,100
F14,15,F23,100
O21,15,G2,100
K10,15,G2,100
M8,15,G3,100
P23,15,G3,100
I10,15,G4,100
O2,15,G4,100
D15,15,G5,100
F5,15,G5,100
O1,15,G6,100
C22,15,G6,100
B13,15,G7,100
B12,15,G7,100
B10,15,G8,100
B19,15,G8,100
G7,15,G9,100
M10,15,G9,100
C21,15,G10,100
M15,15,G10,100
M15,15,G11,100
J10,15,G11,100
D20,15,G12,100
L22,15,G12,100
N21,15,G13,100
P18,15,G13,100
N14,15,G14,100
P13,15,G14,100
M6,15,G15,100
K6,15,G15,100
N23,15,G16,100
B17,15,G16,100
O10,15,G17,100
D18,15,G17,100
N22,15,G18,100
A19,15,G18,100
F10,15,G19,100
B13,15,G19,100
H12,15,G20,100
B6,15,G20,100
A7,15,G21,100
I20,15,G21,100
K19,15,G22,100
H1,15,G22,100
K1,15,G23,100
L18,15,G23,100
E11,15,H2,100
O24,15,H2,100
E2,15,H3,100
B1,15,H3,100
N4,15,H4,100
F7,15,H4,100
H12,15,H5,100
A22,15,H5,100
E10,15,H6,100
P13,15,H6,100
O5,15,H7,100
D20,15,H7,100
L22,15,H8,100
P21,15,H8,100
E23,15,H9,100
E10,15,H9,100
F22,15,H10,100
I2,15,H10,100
P19,15,H11,100
B16,15,H11,100
C19,15,H12,100
I12,15,H12,100
C22,15,H13,100
I12,15,H13,100
N1,15,H14,100
O7,15,H14,100
C4,15,H15,100
K18,15,H15,100
J1,15,H16,100
G23,15,H16,100
E18,15,H17,100
I20,15,H17,100
M15,15,H18,100
H5,15,H18,100
M18,15,H19,100
J2,15,H19,100
P7,15,H20,100
B6,15,H20,100
H15,15,H21,100
O24,15,H21,100
I22,15,H22,100
G20,15,H22,100
P18,15,H23,100
O13,15,H23,100
M16,15,I2,100
C10,15,I2,100
I11,15,I3,100
L20,15,I3,100
E19,15,I4,100
D3,15,I4,100
N7,15,I5,100
G13,15,I5,100
I2,15,I6,100
N21,15,I6,100
H12,15,I7,100
I15,15,I7,100
J7,15,I8,100
J17,15,I8,100
M17,15,I9,100
N23,15,I9,100
I9,15,I10,100
M6,15,I10,100
D21,15,I11,100
P4,15,I11,100
B11,15,I12,100
B12,15,I12,100
L5,15,I13,100
H19,15,I13,100
L3,15,I14,100
G10,15,I14,100
I23,15,I15,100
A24,15,I15,100
C10,15,I16,100
J12,15,I16,100
C13,15,I17,100
E2,15,I17,100
O3,15,I18,100
C11,15,I18,100
I10,15,I19,100
I15,15,I19,100
O11,15,I20,100
G14,15,I20,100
E1,15,I21,100
O17,15,I21,100
I24,15,I22,100
K20,15,I22,100
N14,15,I23,100
O3,15,I23,100
G22,15,J2,100
C16,15,J2,100
F14,15,J3,100
B10,15,J3,100
O12,15,J4,100
C15,15,J4,100
J12,15,J5,100
C9,15,J5,100
H17,15,J6,100
B13,15,J6,100
A2,15,J7,100
I18,15,J7,100
M12,15,J8,100
J4,15,J8,100
H15,15,J9,100
A1,15,J9,100
O10,15,J10,100
F4,15,J10,100
D2,15,J11,100
G21,15,J11,100
P12,15,J12,100
M20,15,J12,100
M18,15,J13,100
P16,15,J13,100
B13,15,J14,100
K2,15,J14,100
M4,15,J15,100
O2,15,J15,100
L7,15,J16,100
K4,15,J16,100
G12,15,J17,100
D11,15,J17,100
E21,15,J18,100
A20,15,J18,100
N20,15,J19,100
K10,15,J19,100
I21,15,J20,100
I3,15,J20,100
C2,15,J21,100
E21,15,J21,100
G13,15,J22,100
E21,15,J22,100
J3,15,J23,100
M13,15,J23,100
K1,15,K2,100
C19,15,K2,100
A15,15,K3,100
J3,15,K3,100
I11,15,K4,100
E24,15,K4,100
P12,15,K5,100
F14,15,K5,100
N24,15,K6,100
J5,15,K6,100
K22,15,K7,100
C17,15,K7,100
D18,15,K8,100
P16,15,K8,100
E2,15,K9,100
F2,15,K9,100
P13,15,K10,100
M19,15,K10,100
I1,15,K11,100
D15,15,K11,100
F7,15,K12,100
J20,15,K12,100
F9,15,K13,100
H2,15,K13,100
A23,15,K14,100
K14,15,K14,100
D23,15,K15,100
D11,15,K15,100
J7,15,K16,100
D4,15,K16,100
O15,15,K17,100
O23,15,K17,100
G3,15,K18,100
I4,15,K18,100
O14,15,K19,100
C24,15,K19,100
H16,15,K20,100
P15,15,K20,100
H5,15,K21,100
A18,15,K21,100
I16,15,K22,100
F17,15,K22,100
P5,15,K23,100
N12,15,K23,100
O17,15,L2,100
N10,15,L2,100
D3,15,L3,100
N4,15,L3,100
E13,15,L4,100
C2,15,L4,100
K22,15,L5,100
L11,15,L5,100
L8,15,L6,100
P10,15,L6,100
D1,15,L7,100
H18,15,L7,100
P1,15,L8,100
N21,15,L8,100
N7,15,L9,100
F19,15,L9,100
L20,15,L10,100
A22,15,L10,100
N15,15,L11,100
A3,15,L11,100
F22,15,L12,100
I21,15,L12,100
G8,15,L13,100
P8,15,L13,100
L19,15,L14,100
E13,15,L14,100
A5,15,L15,100
J23,15,L15,100
H16,15,L16,100
E14,15,L16,100
D24,15,L17,100
A10,15,L17,100
D1,15,L18,100
N4,15,L18,100
G15,15,L19,100
A12,15,L19,100
P8,15,L20,100
D23,15,L20,100
M13,15,L21,100
G11,15,L21,100
B14,15,L22,100
H24,15,L22,100
B23,15,L23,100
D18,15,L23,100
P19,15,M2,100
M15,15,M2,100
O11,15,M3,100
E14,15,M3,100
E4,15,M4,100
B3,15,M4,100
P20,15,M5,100
N7,15,M5,100
K19,15,M6,100
E20,15,M6,100
H18,15,M7,100
J20,15,M7,100
J17,15,M8,100
C15,15,M8,100
B14,15,M9,100
M10,15,M9,100
L15,15,M10,100
A20,15,M10,100
F21,15,M11,100
K8,15,M11,100
O23,15,M12,100
K15,15,M12,100
E22,15,M13,100
G18,15,M13,100
H11,15,M14,100
B15,15,M14,100
B7,15,M15,100
P7,15,M15,100
F11,15,M16,100
L22,15,M16,100
L21,15,M17,100
D17,15,M17,100
L20,15,M18,100
O14,15,M18,100
F11,15,M19,100
E16,15,M19,100
C23,15,M20,100
J3,15,M20,100
M19,15,M21,100
C9,15,M21,100
J17,15,M22,100
K19,15,M22,100
M9,15,M23,100
F12,15,M23,100
N1,15,N2,100
I3,15,N2,100
N1,15,N3,100
K2,15,N3,100
L19,15,N4,100
B20,15,N4,100
F24,15,N5,100
B16,15,N5,100
K14,15,N6,100
L12,15,N6,100
G12,15,N7,100
K9,15,N7,100
B14,15,N8,100
G15,15,N8,100
L6,15,N9,100
I14,15,N9,100
A7,15,N10,100
O24,15,N10,100
J17,15,N11,100
J14,15,N11,100
G10,15,N12,100
K23,15,N12,100
J19,15,N13,100
P11,15,N13,100
N9,15,N14,100
B11,15,N14,100
B11,15,N15,100
B17,15,N15,100
M12,15,N16,100
O21,15,N16,100
H8,15,N17,100
J5,15,N17,100
A14,15,N18,100
C23,15,N18,100
D2,15,N19,100
K22,15,N19,100
J1,15,N20,100
H6,15,N20,100
N14,15,N21,100
F16,15,N21,100
O5,15,N22,100
G9,15,N22,100
K17,15,N23,100
E21,15,N23,100
C8,15,O2,100
F3,15,O2,100
O24,15,O3,100
H8,15,O3,100
G24,15,O4,100
N18,15,O4,100
G14,15,O5,100
K6,15,O5,100
H11,15,O6,100
M14,15,O6,100
K24,15,O7,100
P13,15,O7,100
D21,15,O8,100
K10,15,O8,100
K7,15,O9,100
E7,15,O9,100
D22,15,O10,100
L9,15,O10,100
I8,15,O11,100
C20,15,O11,100
I3,15,O12,100
K9,15,O12,100
K22,15,O13,100
I14,15,O13,100
C7,15,O14,100
G24,15,O14,100
L20,15,O15,100
N21,15,O15,100
H23,15,O16,100
G2,15,O16,100
D12,15,O17,100
J15,15,O17,100
C7,15,O18,100
M14,15,O18,100
I3,15,O19,100
F21,15,O19,100
M9,15,O20,100
E10,15,O20,100
P11,15,O21,100
B3,15,O21,100
B9,15,O22,100
C4,15,O22,100
K18,15,O23,100
M20,15,O23,100
H7,16,B2,100
J8,16,B2,100
M2,16,B3,100
D24,16,B3,100
O4,16,B4,100
L17,16,B4,100
L16,16,B5,100
K24,16,B5,100
M13,16,B6,100
F15,16,B6,100
O21,16,B7,100
J19,16,B7,100
K1,16,B8,100
F8,16,B8,100
M12,16,B9,100
J15,16,B9,100
F10,16,B10,100
P16,16,B10,100
A6,16,B11,100
M9,16,B11,100
E15,16,B12,100
G7,16,B12,100
L10,16,B13,100
O1,16,B13,100
I15,16,B14,100
I5,16,B14,100
E14,16,B15,100
K3,16,B15,100
H3,16,B16,100
D17,16,B16,100
M18,16,B17,100
P14,16,B17,100
F20,16,B18,100
D5,16,B18,100
J7,16,B19,100
G5,16,B19,100
H22,16,B20,100
H2,16,B20,100
J8,16,B21,100
I21,16,B21,100
F20,16,B22,100
J17,16,B22,100
F20,16,B23,100
J23,16,B23,100
L12,16,C2,100
K17,16,C2,100
K20,16,C3,100
P14,16,C3,100
M16,16,C4,100
O6,16,C4,100
H19,16,C5,100
F24,16,C5,100
F17,16,C6,100
A9,16,C6,100
E23,16,C7,100
J14,16,C7,100
J2,16,C8,100
G8,16,C8,100
B16,16,C9,100
F15,16,C9,100
L21,16,C10,100
J3,16,C10,100
E20,16,C11,100
D1,16,C11,100
E10,16,C12,100
F13,16,C12,100
A1,16,C13,100
L4,16,C13,100
P2,16,C14,100
G2,16,C14,100
O14,16,C15,100
A14,16,C15,100
F3,16,C16,100
A2,16,C16,100
E8,16,C17,100
F17,16,C17,100
H4,16,C18,100
D12,16,C18,100
K3,16,C19,100
L4,16,C19,100
N14,16,C20,100
K2,16,C20,100
J9,16,C21,100
E2,16,C21,100
C19,16,C22,100
P8,16,C22,100
B15,16,C23,100
G8,16,C23,100
L9,16,D2,100
O17,16,D2,100
K16,16,D3,100
P7,16,D3,100
H17,16,D4,100
K10,16,D4,100
J18,16,D5,100
B5,16,D5,100
I17,16,D6,100
O14,16,D6,100
O15,16,D7,100
J23,16,D7,100
L1,16,D8,100
B19,16,D8,100
H8,16,D9,100
L16,16,D9,100
H11,16,D10,100
M17,16,D10,100
G18,16,D11,100
E21,16,D11,100
M16,16,D12,100
M5,16,D12,100
B4,16,D13,100
I1,16,D13,100
L11,16,D14,100
C14,16,D14,100
N7,16,D15,100
P1,16,D15,100
B2,16,D16,100
D9,16,D16,100
M19,16,D17,100
A10,16,D17,100
O9,16,D18,100
J2,16,D18,100
L1,16,D19,100
J18,16,D19,100
M22,16,D20,100
H16,16,D20,100
D7,16,D21,100
I4,16,D21,100
N7,16,D22,100
K20,16,D22,100
G19,16,D23,100
B5,16,D23,100
E7,16,E2,100
E8,16,E2,100
G3,16,E3,100
H21,16,E3,100
J1,16,E4,100
E10,16,E4,100
E8,16,E5,100
L11,16,E5,100
E1,16,E6,100
E22,16,E6,100
P1,16,E7,100
O15,16,E7,100
H9,16,E8,100
B13,16,E8,100
O8,16,E9,100
B18,16,E9,100
G9,16,E10,100
J22,16,E10,100
E2,16,E11,100
A17,16,E11,100
K21,16,E12,100
A23,16,E12,100
L6,16,E13,100
B5,16,E13,100
H20,16,E14,100
J1,16,E14,100
J24,16,E15,100
I2,16,E15,100
F10,16,E16,100
B3,16,E16,100
E11,16,E17,100
G20,16,E17,100
K5,16,E18,100
E10,16,E18,100
N6,16,E19,100
M4,16,E19,100
H14,16,E20,100
D1,16,E20,100
A12,16,E21,100
C3,16,E21,100
A16,16,E22,100
M7,16,E22,100
D22,16,E23,100
H19,16,E23,100
M18,16,F2,100
H12,16,F2,100
H3,16,F3,100
C13,16,F3,100
P7,16,F4,100
B12,16,F4,100
I6,16,F5,100
F3,16,F5,100
O19,16,F6,100
F12,16,F6,100
M24,16,F7,100
B17,16,F7,100
P6,16,F8,100
P10,16,F8,100
P13,16,F9,100
E9,16,F9,100
G12,16,F10,100
J2,16,F10,100
A12,16,F11,100
J8,16,F11,100
G1,16,F12,100
I18,16,F12,100
L21,16,F13,100
E10,16,F13,100
B10,16,F14,100
M5,16,F14,100
P22,16,F15,100
L18,16,F15,100
P12,16,F16,100
F13,16,F16,100
C19,16,F17,100
O7,16,F17,100
H6,16,F18,100
K19,16,F18,100
B9,16,F19,100
C21,16,F19,100
D22,16,F20,100
J6,16,F20,100
P22,16,F21,100
H5,16,F21,100
I3,16,F22,100
H7,16,F22,100
J21,16,F23,100
K16,16,F23,100
F1,16,G2,100
H9,16,G2,100
G20,16,G3,100
C4,16,G3,100
E3,16,G4,100
L24,16,G4,100
N18,16,G5,100
B18,16,G5,100
I22,16,G6,100
K20,16,G6,100
A18,16,G7,100
L13,16,G7,100
J12,16,G8,100
H24,16,G8,100
L23,16,G9,100
D6,16,G9,100
K7,16,G10,100
C23,16,G10,100
K16,16,G11,100
A16,16,G11,100
K2,16,G12,100
B22,16,G12,100
A21,16,G13,100
I11,16,G13,100
A9,16,G14,100
I12,16,G14,100
F1,16,G15,100
E10,16,G15,100
G10,16,G16,100
D17,16,G16,100
G13,16,G17,100
H8,16,G17,100
L21,16,G18,100
F9,16,G18,100
C7,16,G19,100
K9,16,G19,100
